,eng_reference,trimmed_segment_path
2442,Airline. We will now be operating with the AI system. Please give orders clearly and confidently. Thank you. Welcome on board. Coffee or me? Can it be you? No. Or tea?,combined_clean_all/combined_output_2443.wav
2443,"Coffee or tea? Coffee, please. Very clear. Very nice. You got it. Hello. Which menu would you like to have? We have Cod steak with burrata cheese and Wagyu tatar",combined_clean_all/combined_output_2444.wav
2444,with car care. Just kidding. With caviar. Just a little joke. I'll have Tata Young. Tata Young. Roger. This is how you do it. We don't have a menu called Tata Young.,combined_clean_all/combined_output_2445.wav
2445,"We only have Wagyu tatar. Then I'll have the Wagyu tatar but with caviar from the fish from the Caspian Sea. Only A5 Wagyu with the most beautiful marble patterns. Noted, sir. Is this really first class? Thank you.",combined_clean_all/combined_output_2446.wav
2446,Excuse me. The system has detected that you are a critical stage patient who is flying alone and feeling very anxious. Please leave our aircraft right now. This person. The system has detected that you are a critical stage patient who is flying alone and feeling very anxious.,combined_clean_all/combined_output_2447.wav
2447,"No. I'm not sick. Do you need special patient care? I don't need that because I'm totally fine. We are measuring your bodily temperature. It's alright, I'm alive and kicking. Our instrument can even look into your spleen.",combined_clean_all/combined_output_2448.wav
2448,"No temperature. We haven't been serving tea. How could you steal our boba? What would you like to drink, sir? Hey! I'm a girl, not a man. What would you like to drink, sir?",combined_clean_all/combined_output_2449.wav
2449,"I said I'm a girl, not a man. I'll just have a glass of orange juice. Sorry, there is an error in the ordering input please clearly order to my face since the microphone is on my face. Would that be okay? I'll have a glass of orange juice, please.",combined_clean_all/combined_output_2450.wav
2450,"Clear. Okay. She did it right. Order noted. This is your orange juice. Why does this only happen to me? This is your orange juice. Thanks for using our service, sir. I said I'm a girl. Hello, Madame.",combined_clean_all/combined_output_2451.wav
2451,What would you like to eat? Today we have Cod steak with Bu rata cheese and Wagyu Tatar with car care. I already played that joke. We are sorry. The menu's names are so hard.,combined_clean_all/combined_output_2452.wav
2452,"I can't remember the names. Can you say it again? Sorry, there is an error in the ordering input please clearly order to my cheek. He's up to some plan Give it a go. Help! May I order? I will punch you in the face.",combined_clean_all/combined_output_2453.wav
2453,"I will punch you in the face. Can you say that again? That is too far. He's got rizz! Closer, please. Sir? Sir? Could you please help me order? There we go. Could you say that again? He's playing the jealous card.",combined_clean_all/combined_output_2454.wav
2454,"The system is playing the song Say it Again by Christina Aguilar.  Can you say, say it again  I didn't catch what I'd been longing to hear That's not it. I didn't ask you to sing Say it Again. I was asking for you to say the menus again.",combined_clean_all/combined_output_2455.wav
2455,"Can you please say that again?  Can you say, say it again  Stop! I'll have the Wagyu Tatar, then. Noted, sir. I'm a girl! What even is going on? Is the AI system malfunctioning? that it detects my face and identifies me as a man?",combined_clean_all/combined_output_2456.wav
2456,"What is this? Your meal, sir. Excuse me, if you want to listen to music then put on a headphone. Don't ask the AI to sing for you like this. The businessman is saying something now. I'm really sorry. The AI system is malfunctioning. I didn't mean to do that. This airline is expensive. The AI doesn't malfunction easily",combined_clean_all/combined_output_2457.wav
2457,"unless you give them ambiguous orders. If you don't believe me then try ordering the AI to do 10 jumping jacks. Jumping jacks. Order taken. If you still don't believe me, then, dance for me. Go. Dance for him. Go. If you still don't believe me, push ups. I quit.",combined_clean_all/combined_output_2458.wav
2458,"Thank you for choosing our service. Goodbye. Next, we are providing the snack service. Please remain seated to receive the service. Thank you. How many Snack boxes do you want? Two should be enough.",combined_clean_all/combined_output_2459.wav
2459,"Here are your snacks. Thanks. I'll have mineral water as well, please. But the mineral water extracted from the rocks 400 meters deep. With over 200 milligrams of Sulphate per liter. Order noted, sir. They are able to take such complicated orders but can never get my orders right.",combined_clean_all/combined_output_2460.wav
2460,"Here is your mineral water. How many snack boxes would you like, Miss? I will have a box. Please order near my face as the microphone is on my face. AGAIN? I wa wa want a box, please. Wa want a box.",combined_clean_all/combined_output_2461.wav
2461,What is going on? What is this? Order noted. Thank you. This is your snack. No. What's this? Malfunctioning again. Would you like some? Here you go. Your phone is not on airplane mode. Please remove it from the aircraft. Chipped right before her eyes.,combined_clean_all/combined_output_2462.wav
2462,It's a fake phone. My heart dropped. There there boy! I did turn on the airplane mode. What's this AI thing going on about? You're making the AI malfunction. Would you please make proper orders? You're causing trouble to the others. I haven't done anything. I was just giving orders normally. You aren't confident. Say it clearly.,combined_clean_all/combined_output_2463.wav
2463,"The AIs are not detecting your voice and your face. I'm sorry, then. I'll do better. Next will be the warm towel service. Please're main seated and tell us the number of towels",combined_clean_all/combined_output_2464.wav
2464,you want. I'll have one. Here you go. Would you like a warm towel? I wi I'll have one. There is an error in the ordering input please order one more time. I want want one like all the others. Everyone. Roger. What's wrong with you?,combined_clean_all/combined_output_2465.wav
2465,I was just trying to get a warm towel. I haven't done anything wrong. The AI just suddenly malfunctioned. Hey! Hey! Aren't you going to say anything? I'm dying. Sir. This AI is dying. What's wrong with it? It seems like it's breaking down. This is spiraling.,combined_clean_all/combined_output_2466.wav
2466,It's because of you who made the system malfunction. The autopilot system is encountering an error. because there were too many errors in the AI system. The aircraft might have to make an emergency landing in the ocean if another error occurs. We're asking for all passengers to make orders confidently for the AI to be able to,combined_clean_all/combined_output_2467.wav
2467,"detect your voice and face without any errors. Otherwise, you can say goodbye to your extended family. Thank you. Are you scared, baby?  Are you scared? Hey, miss. You made so many errors with your orders that the AI system is malfunctioning. Our plane is going down. You can't keep on making orders without confident otherwise, we're all going to die. I'm sorry.",combined_clean_all/combined_output_2468.wav
2468,"I don't feel confident. This is my first time flying in such an aircraft. What do I have to do? Tell me. Alright, then. Here. Take this. The toner that helps moisturize from the first step of your skincare routine. It's like a cream in a liquid form which can be easily absorbed into your skin",combined_clean_all/combined_output_2469.wav
2469,"and provides a high moisturizing effect. Wow. A great care from the very first step? Right. And the ingredients are full of Cerapeptide which makes your skin hydrated, tight, and, healthy. It also has white tea which contains 3 times more Amino acids than green tea.",combined_clean_all/combined_output_2470.wav
2470,"Will it be irritative? No worries about that because this helps soothe irritations and calms your skin. With Laneige's unique blending technique which employs high pressure in the blending process of the molecules, making the Cerapeptide cream 300 times smaller than the usual size. This will make your skin super soft and hydrated.",combined_clean_all/combined_output_2471.wav
2471,Don't tell me that you are a businessman and your business is I'm the CEO of Laneige. So take this and use it. So that we can go through this crisis together. Next will be the service of the last meal on this flight. Please remain seated to receive the service.,combined_clean_all/combined_output_2472.wav
2472,"What would you like, sir? We have Samundari Khazana curry and baked lobster in cheese. Can I speak near your face? I think the joke's on me now. Samundari Khazana curry. Probably not the Khazana curry",combined_clean_all/combined_output_2473.wav
2473,"but a rotten curry. Here you go. For you and your son, sir. Three of them, huh? I'm giving our gentleman three boxes because I'm afraid you will eat your child if you're not filled up. Thank you. What would you like?",combined_clean_all/combined_output_2474.wav
2474,"I will have I will have Samundari Khazana curry for the gentleman. A man with expensive taste should be having something expensive, right? Do you know exactly what I want? We've been on the flight for several hours, I come to know what you want and what you like. And for me, I'll have the Samundari Khazana curry as well.",combined_clean_all/combined_output_2475.wav
2475,"Sure, much more confident. So very pretty. Would you like any drinks? I'll have mineral water, please. I'll have mineral water from the rocks 400 meters deep into the Galapagos Island. Confidence over the root.",combined_clean_all/combined_output_2476.wav
2476,"With over 200 milligrams of sulphate, please. That's it for me. Sure, very pretty madame. Get Laneige to feel so confident that the AI can detect. Grab yours at every Laneige counter or LANEIGE official online store. Announcement coming through.",combined_clean_all/combined_output_2477.wav
2477,"Sir, we have detected that you are an illegal, unwanted item. Please jump off the aircraft right now.  Let's go, boy. Hold on a second. Please return the meal box. Good luck. We're at the cafe that Nudake callabs with New Jeans.",combined_clean_all/combined_output_2478.wav
2478,"For fans of New Jeans and bunny to catch up. So cute. You have to come. So sad, they're sold out. Five colors of bunny cakes are sold out. Now we're at Nudake. We used to take you here. We really like this cafe.",combined_clean_all/combined_output_2479.wav
2479,Nudake is one of my favourite cafe in this trip. But this time is more special because...? Now Nudake collabs with New Jeans. No. Now we're at the cafe. We'll show you what are inside this cafe. And how it changes.,combined_clean_all/combined_output_2480.wav
2480,"For the fans of New Jeans and bunny to catch up. Ready? Yes. Let's see the bunny. We're bunnies too. let's go. We're inside and we meet the bunny. Wow, let's take a photo. So cute. You have to come.",combined_clean_all/combined_output_2481.wav
2481,So sad. We arrived at... You were so excited. We arrived at 13.30 and they're sold out. Five colors of bunny cakes are sold out. They suggested us to come again tomorrow when the cafe opens at 11.00. If you want to come to Nudake.,combined_clean_all/combined_output_2482.wav
2482,"You must come at 11.00 sharp. You must have a good plan. Because... You'll fail like us. Tomorrow we'll fight. We'll persue your dream. Let's say you don't come this time, we'll take you with us to eat and see. You surely see the bunny.",combined_clean_all/combined_output_2483.wav
2483,"Tomorrow we'll order everything. Will you wake up? You must. I will. I'll fight because today I failed. I like every members of New Jeans, they are... You see tomorrow. Yes. Here we are again. This is Day 2. We're finding New Jeans. We made very good time. We arrived here before the cafe opens.",combined_clean_all/combined_output_2484.wav
2484,"This Korean trend this time that...  when we arrived, they're full booked. We have to wait. They said we can go in around 11.40. We arrived here around 10.00. 10.50. We had to be in a bit hurry, so prepare yourself. Look, they're waiting to go inside.",combined_clean_all/combined_output_2485.wav
2485,"A groupn has went in and a group is waiting. The bunny is so big. And that is the crowd that is buying products of Goods. We'll show you the products of Goods New Jeans. We got the queue now, I'm so excited.",combined_clean_all/combined_output_2486.wav
2486,"Let's hope there're still cakes for us. Lots of people. Yes. Before ordering the cake, we feel... We'll fight over the colors and flavors of the cakes. We have five people, we'll pay rock paper scissors.",combined_clean_all/combined_output_2487.wav
2487,"We'll buy only two flavors. What are they? Why will we buy only two flavors. They're very expensive. It's 35,000 each. 35,000 won.  It's 1,000 baht. Almost 1,000 baht and we'll buy five cakes that we can't eat all of them.",combined_clean_all/combined_output_2488.wav
2488,"So we'll choose only two. The cakes have five colors. White, blue, yellow, green and pink. I'll stand for white. I'll stand for green. James will stand for pink. Sai will stand for... Blue. Mim will stand for... Yellow.",combined_clean_all/combined_output_2489.wav
2489,Let's play rock paper scissors to find the last two people. Get out. Yeah! Finally we got the colors now. We'll order green mint choc. And the pink one for James. I want to have the white one. Can I buy it for myself. Up to you.,combined_clean_all/combined_output_2490.wav
2490,"I agreed on two. Why are there three now? I want the white one but I lost. You're cheating. It's the signature.  I'll pay for it, okay? You said it. Okay. There're products of Goods. So cute. If you collect the artists, you should buy them.",combined_clean_all/combined_output_2491.wav
2491,"Because it's so cute. Look at the cake boxes. They're so cute. This one is cute too. You should buy it. An excitement is the blue cake are sold out. So quick. The cafe has just opened for half an hour. If you want to buy New Jeans, please hurry up.",combined_clean_all/combined_output_2492.wav
2492,"We'll order green and pink cakes. And the white one for Both. It's not 35,000 won. It's 36,000 won. The cake is here. It's so cute. I know it's expensive but it's worth it. Only one bunny is so cute. And the pakaging is...",combined_clean_all/combined_output_2493.wav
2493,"so good. Very good. Okay. We're eating it now. Let's eat the white cake first. White bunny. Let's eat. Ouch! Oh, it's crispy. Wow. I think it's white chocolate. It's very hard. It's very hard.",combined_clean_all/combined_output_2494.wav
2494,"Likes it's coated by white chocolate. At the bunny's tail, there's only cream. We have to eat the inside first. It's white chocolate. Yummy? Yes. The good milky smell and the soft smell of cream. Is there anything else inside? Or that's it? No, only crackers.",combined_clean_all/combined_output_2495.wav
2495,"Let's eat the pink one. Pink bunny. Let's start. So cruel. Cruel murder. Strawberry, isn't it? I think the outside is the same. But the inside is different so we have to scoop it. You have to scoop inside it. Will it crumble?",combined_clean_all/combined_output_2496.wav
2496,"The pink one is yummy. We scooped the bunny until it looks like this. The pink one is strawbery.  Infact, it should be a birthday cake. Yes. It's portion is very big. It should be a birthday or Chirstmas cake. I think it's very cute.",combined_clean_all/combined_output_2497.wav
2497,"We'll eat the mint choc. I love mint choc. Mint choc, right? Not pistachio? I don't know. Up to you. Let's try it. One two tree. I can't eat it. Wow. Is it mint choc? James, it's yummy.",combined_clean_all/combined_output_2498.wav
2498,"Mint choc is great, Sai and Mim. If you like it, you'll like it. If you're a fan of mint choc, you'll like it. Most people don't like mint choc because it's like a toothpaste. But it s... wow. Why is your face like that? Mint choc. Look at the mint choc inside. Here. So cute.",combined_clean_all/combined_output_2499.wav
2499,"I think the Korean cakes have good layers. It's divided into clear layers. For me, I like white choc. White choc. White choc. When we scoop it, you'll see the red velvet. Now the bunny turns from cute to scary.",combined_clean_all/combined_output_2500.wav
2500,It was cut. Let's see this one. One two three. Look the brain of the bunny. Let's eat the bunny's brain. Now we've finished eating. We'll review the feeling of eating the cakes. In case you want to come here too.,combined_clean_all/combined_output_2501.wav
2501," Let's say if you're a fan of New Jeans, you mustn't miss it. Because they're trendy and poppular. You should eat thier cakes. Importantly, there're the products of Goods here. You can buy letters, card and everything. For me, the flavors of the cakes...",combined_clean_all/combined_output_2502.wav
2502,What do you like most? The white one is white choc. The pink one is strawberry and the green is mint choc. I like mint choc and strawberry. Every cake has the same cake flour. They're a little bit sweet. The cream outside is sweet but the inside is sweet and condensed. It's different because of... What it's called?,combined_clean_all/combined_output_2503.wav
2503,"The flavor will be inserted into each layer. You don't have to crazily order like us. I think someone might buy five cakes. Yes. How do you rate it out of ten? For me, I give 6.5 out of ten. I give it for its great design and delicate texture.",combined_clean_all/combined_output_2504.wav
2504,"But the flavor is sometimes wow but sometimes not. The first bite is wow but the next one is oily. Something happens to my stomach. If we bought only one, we could eat all of it. But we bought three and couldn't eat them all. I give it the same rate as he does. My point goes straight to the artists. It's for New Jeans.",combined_clean_all/combined_output_2505.wav
2505,"We'll keep support them like this. Because we love them so much. Please stay tuned. They'll release the new single. I think they've released OMG. Please support them. And this is the review of Nudake collabs with New Jeans. Yes, that's all. You can come and eat like us.",combined_clean_all/combined_output_2506.wav
2506,"It's at Dosan. Apgujeong. It's near London Bakery Museum. It's very poppular. It's like killing two birds with one stone. Yes, but the queue is a bit long. I hope you like this episode. Any content you want us to do, please leave your comment. And don't forget to...",combined_clean_all/combined_output_2507.wav
2507,"Like, share, subscribe and hit the bell botton. Yes. Okay. Ready. You sing it.  Okay, bye. Bye. Let's go to Farmstay today. It flour. After eating for a while. cut off the berries only drunk Hello everyone We were on the car I",combined_clean_all/combined_output_2508.wav
2508,"was traveling in the province. Ayutthaya Our old city in the past, Ayutthaya... Was it copyrighted before? Just today We'll take everyone on a one way trip. which I like very much That is a farmstay trip that many people may have heard of.",combined_clean_all/combined_output_2509.wav
2509,"Farmstay is like a accommodation where they live in a farm. And there are activities on the farm. Let us really do it, which I myself have been to Farmstay like in America before. Today, we'll come and see what Farmstay is in Ayutthaya. How will it be? which we will go to",combined_clean_all/combined_output_2510.wav
2510,"A little garden Here, you can see that the entrance must be a bit rugged. But it's not very difficult. You can go in. Farmstay activity is suitable for family activities. friends There will be quite a lot of activities. Whether it's a garden tour, a farm, a",combined_clean_all/combined_output_2511.wav
2511,"vegetable that they grow, there is pizza making , playing with dogs. water bike Let's go see today. how are you What's the name of this one This is a Jedi Father This is a Jedi Sniff first Who is this? Brown is",combined_clean_all/combined_output_2512.wav
2512,"here full of them Hey, this mother Oh I'm holding on to you Is this?  Yes, yes Gang Zombie . There will also be youngsters to play here. Routine arguing , this is the map here. There is a large tamarind tree, swing, organic vegetable growing dome. There are riverside houses,",combined_clean_all/combined_output_2513.wav
2513,"adventure bridges, duck coops, chickens, geese, pizza yard. Oh, we're here. We're here , here's the cycling pool. Facade Mulberry This point shooting rice Crotalaria and a variety of fruits here, and this is cultured meat dishes like LL Ok",combined_clean_all/combined_output_2514.wav
2514,"everybody, here is the atmosphere is very good atmosphere I like. a stay at a relative's home province. He made a pass at my farm and I took off for a few minutes, I was here for just 800 baht each for 3 meals I have dinner for breakfast, then lunch.",combined_clean_all/combined_output_2515.wav
2515,"All activities included It is suitable for bringing family and children to learn. What are the different lifestyles ? Then there was the dog Beagle s called zombies are well filled out, yet there but we see that the atmosphere is very cute Oh, and he has taught me to Pizza oven is great and I like",combined_clean_all/combined_output_2516.wav
2516,"together. Well , this is what everyone can do. If you don't do it, you won't eat it. Forget to introduce this person, P Kae. P Kae, the owner Hello, and there's another one. It's just one guy, I have to wash my hands to hand it over to this post. This is probably the first time ve ever made pizza",combined_clean_all/combined_output_2517.wav
2517,"because I've never done it before. And I'm really excited. Actually, it's not difficult at all, because he already made the dough, just knead the dough and put it on the face that we want to eat. Mold it into round sheets. I think the process is difficult when mixing the flour. And when placed in the oven so that",combined_clean_all/combined_output_2518.wav
2518,"it is required to control the heat but not the Pizza so it burns and it was hot around the same time but I see it as Pizza made me first as I do. OK, here, press fold. Oh, press fold, like you make a steamed bun. See, it will bounce and bounce",combined_clean_all/combined_output_2519.wav
2519,". After that , it's a step. Put it in the oven. Let it go. About 3 5 minutes 3 5 minutes this one will do it , I continue to hand over sinks to even just be a file into it, but it looks like",combined_clean_all/combined_output_2520.wav
2520,"we need to shade in a place like it. cut to cut myself? Yes, it s the deal here, here I do , it's hot, it s what it is lunchtime here yet, but we ate late it",combined_clean_all/combined_output_2521.wav
2521,"not me, I think , 4 hours here. a bit late I go a lot because I'm late. Actually since 10 o clock because it s 10 o clock, they will take me to do activities first. For lunch, I eat pizza, usually fried mushrooms. but this one is taro depending on the season depending on the person who came Like today, Emma he provided it with",combined_clean_all/combined_output_2522.wav
2522,"fried taro, but everyone might see that eating pizza will lead to vitamin deficiencies or not. Don't worry, many people have told you that, right? Here comes Unif All You Need Detox. Mixed vegetable and fruit juice, green leafy vegetables flavor. Why do you know? It has only vitamins. A, B",combined_clean_all/combined_output_2523.wav
2523,"C E Where D goes is good in every bottle. These vitamins, I m telling you, there are more than 100 , especially the ones that I eat. It has Fiber too. It helps with driving excretion Yes, it helps with excretion . It's very good. It enhances the immune system. These vitamins can be fully",combined_clean_all/combined_output_2524.wav
2524,taken with meals . It's actually very easy to eat. I normally eat this one. Some people may see it in the story as something else or not. Vegetable juice is also available because I usually don't eat vegetables. I will come to eat something like this to add to add to it. It's not like an advertisement have to eat like this But it's really easy to eat. This one is very delicious.,combined_clean_all/combined_output_2525.wav
2525,"Does it smell green? No, I do feel it . This is a new member, 3 days old, named Yellow Bug, Yellow Bug, Yellow Bug. It will come out . This one is a goose. This is a gosling. From the atmosphere, but it is a moment",combined_clean_all/combined_output_2526.wav
2526,"to look at passages like this, this area here, about 16 acres, very nice atmosphere, this is a port of this bike is a bike, a real bike and then just be a goose. There is a boat for you to paddle in. The atmosphere is very good.",combined_clean_all/combined_output_2527.wav
2527,"Let's come. Let's go on a boat. In a moment, I will take 3 sailors. I will definitely hit 2 of them. I will sell you guys. Come on, get on the boat and be still . This is it. I ride a bike. water The atmosphere is very good, children here, children, children are here",combined_clean_all/combined_output_2528.wav
2528,"It didn't go the way I thought it was. Finished the ride from the boat. Slap it with dessert. This is Pizza, banana topping, banana and chocolate here. Fresh from the oven. Very Good. Delicious. Add a little more. This is",combined_clean_all/combined_output_2529.wav
2529,"Red. Red fermented grape juice here, they make it by themselves. Mulberry is enough to eat for a while. cut off the berries The drunk as he referred to assemble meals dormant, do not eat it smell before it how many bottles drunk I Yes Gosh easy to eat my",combined_clean_all/combined_output_2530.wav
2530,"throat right to the end Pizza it is. is a mouth rinse Blood pumping heart beats red fairgrounds Yes, it's here or there, I'll camp to explore the park as well. I'll follow one of my brothers. This chicken, what I'm one a black cock Phu Phan",combined_clean_all/combined_output_2531.wav
2531,"It's a chicken it was fitting his black leather black bone marrow shade black out any heart is black, it is black out all the Chinese people, he stewed. Chinese medicine. Oh, the species will have white , black , that one is fur, but the meat inside is black. And normally, what",combined_clean_all/combined_output_2532.wav
2532,"is this raising for? Eat eggs only shade the eggs and the eggs taste like delicious egg is normal Here's one way to look at black eggs here to see a way to bring people here Egg Oh, this has not kept this egg there. Well, the eggs are beautiful, swell, and the",combined_clean_all/combined_output_2533.wav
2533,"babies are all black. Then why is it white? it will be It will be black legs, black lips, but the hair depends on what color the hair is. Then, it is more expensive than black and white.. Equally me, my brother told me that it was the Super Market's Farmstay",combined_clean_all/combined_output_2534.wav
2534,"here, they want to eat, I was lucky I did an extensive menu that this Mulberry me. The place I used to make wine wine here is made by myself, it s Mulberry, but I kept all of them. It's not its page, is it? is enough to prune So it's going to break out? And then it will be red and green.",combined_clean_all/combined_output_2535.wav
2535,"The red ball is not there yet. So what's the normal thing here? It's a rice field Oh, but now it's collected yes and I'll plant it again. or maybe we To plant Crotalaria linden on a flower Crotalaria This is the store I Here it I can not do it , here it eat it, eat it here",combined_clean_all/combined_output_2536.wav
2536,"Mulberry shade in Mud slider. Let the children play and some people slide into the water. Slide, but is the water deep? It's about my neck. Oh, my neck. It's an adult's neck. It's about an adult's neck. If the sheriff goes, head",combined_clean_all/combined_output_2537.wav
2537,"not That's the Kamnan, what's the sound? Toad ? Khat Sting, frog cry for children to learn how to live with nature like this. The back is usually planted I have a banana And sometimes they planted rice , but now they've all been collected. There will be nothing",combined_clean_all/combined_output_2538.wav
2538,"But if you're hungry, it's okay, there's rice next to it, other things not ours , that's it, and that's watching the fields. Wait a minute, we'll go and see. Let's go to the bedroom and wait for dinner, which dinner, this is normal dinner. Do we let the guests choose what they want to eat? Yes, what did we choose today?",combined_clean_all/combined_output_2539.wav
2539,"Bar BQ, and there's grilled pork, dipping sauce, or maybe if an adult would reques the chili paste and vegetables that we picked up. eat Fried fish, what this really is so, but ordered reques bathroom, but here it's a",combined_clean_all/combined_output_2540.wav
2540,"simple but neat bed, hot shower, but the atmosphere is like bath water all sat dangling legs. Then I saw the atmosphere , and now it's rainy season. It will look a little greasy. But if it's summer, it s dry. If it's winter, it s very good.",combined_clean_all/combined_output_2541.wav
2541,"Let's rest and wait to eat. ok everyone It s 6 00 p.m. now, let's go eat. Well, it's dinner time. As he said It will have a variety. Depending on the customer's request to have a Bar BQ grill pan pork lean even like. What kind of chili paste is this?",combined_clean_all/combined_output_2542.wav
2542,"They will take the raw materials that have many parts that they grow themselves. There are eggs and stuff like this. Let's cook for us to eat, everyone. Thank you. It s here. Our late night meal is BAR BQ, this is Chicken, Bar BQ is far,",combined_clean_all/combined_output_2543.wav
2543,"Bar BQ is near one per chicken . This is what chili chili fish here actually cover it as my mother's fish curry chic chili fish wait. You can release electricity that one is Pikachu No one else, I see  Thank you very much. It's delicious. Mackerel chili paste. Mother. Chili paste is very",combined_clean_all/combined_output_2544.wav
2544,good. It shouldn't be. It shouldn't matter. No rain. It's amazing good atmosphere Good morning everyone. It's 8 o clock now. Let's look at the view outside. How's the atmosphere in the morning? Beautiful view Morning Good Morning . I can't see people's hands.,combined_clean_all/combined_output_2545.wav
2545,"Bite Gusa like that, the children have their teeth set, and they want like, want to bite, meaning that last night it rained a lot. So where do we go? I like events like this. But don't worry. When we often encounter rain, such as when we went to Chumphon, Dan Dome, he called it",combined_clean_all/combined_output_2546.wav
2546,"the feeling of a sailor going out to hunt for fish. In the middle of the raging ocean, but it's okay, it s normal when you go to them. When we come across such things often, we will be prepared. Or maybe we get into the rain often like this, we have to do it ourselves. Stay healthy all the time Make the model ready to go to the photo shoot. Or travel all the time, that",combined_clean_all/combined_output_2547.wav
2547,"s why I Why have to drink anything that has Good for health. That's Unif All You Need Detox, which has a lot of vitamins. That's what makes us healthier and ready to face everything. You can change the subject of Fail to Healthy , everyone . This morning, I will continue with snacks . Did they make this by themselves? I made it myself It s not too sweet,",combined_clean_all/combined_output_2548.wav
2548,"that's good. It s gone, kids. It s gone. Brother Brown has gone. I think it's fabulous, thank you thanks a greeting made me I'll see you one. For here, Melon Garden is a garden in Khao Nie. Plant it and then export it",combined_clean_all/combined_output_2549.wav
2549,"to the mall, which we can. You can come and buy here because there is a shop in front of him. It's like a cute cafe to eat melon. For melon, I'm excited because I myself never knew that Melon can also be grown in Thailand. Plus, he said that Melon likes hot weather. The Melon that we see",combined_clean_all/combined_output_2550.wav
2550,"will have 2 colors. There are green Melon and Orange Melon. And it's every beginning. He will only take one child. He will cut off all the flowers of the other children. to leave only one nutrient And even though it's delicious, yes, we compete for nutrients but if we don't cut It will go up the whole tree Yes, it has many balls. It's going to be small",combined_clean_all/combined_output_2551.wav
2551,. It's juicy. This is because he had to cut off Give it one ball left. The winner takes about 90 days to get one Melon and then he will sell it. And this is another I'm excited That we met at Farm Melon in Ayutthaya. Thank you P Nung. Thank you. Thank you.,combined_clean_all/combined_output_2552.wav
2552,"Thank you everyone. It s very good. I ll wait to receive guests. Thank you brother Nueng yes, good luck , yes, good luck , ok everyone. And this is another day. In Ayutthaya, it s a cute farmstay, if anyone is interested. You can contact them as in the caption . Now,",combined_clean_all/combined_output_2553.wav
2553,"Unif has them. They call it a campaign. Club Health. Unif Health Wallet Community is a club that will be a Fail story to become a Healthy story through sharing the story of Guru. 3 people, 3 lifestyles , with me being one of them too. And can also collect points. They call it U points x2. You",combined_clean_all/combined_output_2554.wav
2554,"can redeem many more rewards. Just watch my Live or Video and other guru on the website. The process is very easy. Hello. I'm 35 years old, from Rayong. Cha, what do you do for living? I'm jackfruit merchant. Jackfruit.",combined_clean_all/combined_output_2555.wav
2555,"Jackfruit the yellow fruit. How do you get this job? First of all, I didn't graduate middle school. I'm not good at studying really. I also got fired, when I work at company. So, I decided about selling. and my parents are marcherts too.",combined_clean_all/combined_output_2556.wav
2556,"What did your parents think about you? when you diceided to quit shcool. They're sad because they wanted me to study in high level, to get a better job something like this. Honestly, I was stupid really, I can't study. So, how did you know that they were sad? I can see it. I know that they wants me to study in high level and get a better job, but I can t.",combined_clean_all/combined_output_2557.wav
2557,"I didn't graduate in middle school, I didn't get a good job. Everything I do was wrong. Unlike my big sister. She's good at everything. Then, I decided to move out. I thought everything might be better. So, I went to Rayong. My friend lives in Rayong.",combined_clean_all/combined_output_2558.wav
2558,"He advised me to selling friuts. How was your life then? My life is up and down. Sometime is good, sometime is bad. I'm a merchant at market There was a good time.",combined_clean_all/combined_output_2559.wav
2559,"But everything goes up and down. What's do you think about your life now? I think , There is 80. better than before. I can show them that I'm self reliant, I didn't expect everyone to keep bailing me out all the time.. Since I left home.",combined_clean_all/combined_output_2560.wav
2560,"Have they ever seen when your work? No, they never seen. Once in the blue moon, I went bach to visited my family. For gave them a money.",combined_clean_all/combined_output_2561.wav
2561,"I didn't want to go back to see the, If I don't have any money. I don't want thme think about me like.. like person who can't do anything. Before show your skill, what is your dream gift to get back? I want money for my parents.",combined_clean_all/combined_output_2562.wav
2562,"I want them to see me.. Once, I can make them proud of me. I want them to see that I can do it. Even this is a huge money ,but I try my best for them really. I believe that they will see it, like us.",combined_clean_all/combined_output_2563.wav
2563,"All right, I want to see your skill really. Yes. Are you ready? Yes. Yes. Please go ahead. Hello. Thank you for coming to the show. Everybody, it's time to show his skill. We invite him to the show because of his skill!",combined_clean_all/combined_output_2564.wav
2564,"The skill of fast peeling jackfriut. The crews please. Everybody. In this mission we dare him to cut the jackfruit For 500 g. within 120 seconds. So, who are you want show this skill?",combined_clean_all/combined_output_2565.wav
2565,"I want to show to my parents, I want them to see it. To see that I'm a jackfruit merchant who good at it really. Thats the reason why he comes to the super100 program. He wants to show his skill to his parents.",combined_clean_all/combined_output_2566.wav
2566,"Cha, 500 g. of Safety comes first, I'll watch you over there. Thank you. Hoy, look at his knife. I think it better for me to stay away from him. Cha !",combined_clean_all/combined_output_2567.wav
2567,Yes. I believe your pareans will watch you. Are you ready? Please don't forget safety comes first. Get set. Go. His knife cut the inside. 100 seconds left.,combined_clean_all/combined_output_2568.wav
2568,"He changes to use the little knife There are many steps to get jackfruit. the goal is 500 g. Now 200 g. Almost 300 g. All right, it's 300 g.! We wait for 500g. Now it's 434g.",combined_clean_all/combined_output_2569.wav
2569,435 g. 488 g. He can did it. 606 g. 679 g. Let's rooting! Let's rooting! for 800 g. I think he can do it! It's 800 g. now 8,combined_clean_all/combined_output_2570.wav
